ntt_per_tt_loss,student_growth_rate,replacement_rate,year,assistant,associate,full,ntt,total_faculty,total_students,student_ntt_ratio,student_faculty_ratio
16.9,0.01,0.9,2035,213,366,479,833,1892,30388,36.476,16.06
17.4,0.01,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.01,0.9,2026,239,381,492,613,1725,27785,45.353,16.11
17.4,0.01,0.9,2027,234,382,490,634,1740,28063,44.268,16.129
17.4,0.01,0.9,2028,229,382,489,655,1755,28344,43.249,16.147
17.4,0.01,0.9,2029,226,380,488,677,1771,28627,42.292,16.164
17.4,0.01,0.9,2030,223,378,487,699,1787,28913,41.39,16.182
17.4,0.01,0.9,2031,220,376,486,720,1803,29202,40.537,16.199
17.4,0.01,0.9,2032,218,374,484,742,1819,29494,39.731,16.216
17.4,0.01,0.9,2033,216,372,483,764,1835,29789,38.967,16.233
17.4,0.01,0.9,2034,215,369,481,787,1852,30087,38.243,16.25
17.4,0.01,0.9,2035,213,366,479,809,1868,30388,37.555,16.266
17.9,0.01,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.01,0.9,2026,239,381,492,596,1708,27785,46.656,16.272
17.9,0.01,0.9,2027,234,382,490,616,1722,28063,45.54,16.295
17.9,0.01,0.9,2028,229,382,489,637,1737,28344,44.492,16.317
17.9,0.01,0.9,2029,226,380,488,658,1752,28627,43.507,16.339
17.9,0.01,0.9,2030,223,378,487,679,1767,28913,42.579,16.361
17.9,0.01,0.9,2031,220,376,486,700,1783,29202,41.702,16.382
17.9,0.01,0.9,2032,218,374,484,722,1798,29494,40.873,16.403
17.9,0.01,0.9,2033,216,372,483,743,1814,29789,40.087,16.424
17.9,0.01,0.9,2034,215,369,481,765,1830,30087,39.342,16.445
17.9,0.01,0.9,2035,213,366,479,787,1846,30388,38.634,16.465
15.4,0.015,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.015,0.9,2026,239,381,492,701,1813,27923,39.824,15.4
15.4,0.015,0.9,2027,234,382,490,734,1840,28342,38.593,15.4
15.4,0.015,0.9,2028,229,382,489,768,1868,28767,37.459,15.4
15.4,0.015,0.9,2029,226,380,488,802,1896,29199,36.41,15.4
15.4,0.015,0.9,2030,223,378,487,836,1924,29637,35.439,15.4
15.4,0.015,0.9,2031,220,376,486,871,1953,30082,34.535,15.4
15.4,0.015,0.9,2032,218,374,484,906,1983,30533,33.693,15.4
15.4,0.015,0.9,2033,216,372,483,942,2012,30991,32.906,15.4
15.4,0.015,0.9,2034,215,369,481,978,2043,31456,32.17,15.4
15.4,0.015,0.9,2035,213,366,479,1014,2073,31928,31.479,15.4
15.9,0.015,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.015,0.9,2026,239,381,492,679,1791,27923,41.117,15.59
15.9,0.015,0.9,2027,234,382,490,711,1817,28342,39.846,15.596
15.9,0.015,0.9,2028,229,382,489,744,1844,28767,38.676,15.602
15.9,0.015,0.9,2029,226,380,488,777,1871,29199,37.593,15.608
15.9,0.015,0.9,2030,223,378,487,810,1898,29637,36.589,15.613
15.9,0.015,0.9,2031,220,376,486,844,1926,30082,35.656,15.619
15.9,0.015,0.9,2032,218,374,484,878,1954,30533,34.787,15.625
15.9,0.015,0.9,2033,216,372,483,912,1983,30991,33.975,15.63
15.9,0.015,0.9,2034,215,369,481,947,2012,31456,33.214,15.635
15.9,0.015,0.9,2035,213,366,479,982,2041,31928,32.502,15.641
16.4,0.015,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.015,0.9,2026,239,381,492,658,1770,27923,42.41,15.772
16.4,0.015,0.9,2027,234,382,490,690,1796,28342,41.099,15.784
16.4,0.015,0.9,2028,229,382,489,721,1821,28767,39.892,15.796
16.4,0.015,0.9,2029,226,380,488,753,1847,29199,38.775,15.808
16.4,0.015,0.9,2030,223,378,487,785,1873,29637,37.74,15.819
16.4,0.015,0.9,2031,220,376,486,818,1900,30082,36.777,15.83
16.4,0.015,0.9,2032,218,374,484,851,1927,30533,35.881,15.842
16.4,0.015,0.9,2033,216,372,483,884,1955,30991,35.043,15.852
16.4,0.015,0.9,2034,215,369,481,918,1983,31456,34.259,15.863
16.4,0.015,0.9,2035,213,366,479,952,2011,31928,33.524,15.874
16.9,0.015,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.015,0.9,2026,239,381,492,639,1751,27923,43.703,15.947
16.9,0.015,0.9,2027,234,382,490,669,1775,28342,42.352,15.965
16.9,0.015,0.9,2028,229,382,489,700,1800,28767,41.108,15.983
16.9,0.015,0.9,2029,226,380,488,731,1825,29199,39.957,16.001
16.9,0.015,0.9,2030,223,378,487,762,1850,29637,38.89,16.018
16.9,0.015,0.9,2031,220,376,486,794,1876,30082,37.898,16.035
16.9,0.015,0.9,2032,218,374,484,826,1902,30533,36.975,16.051
16.9,0.015,0.9,2033,216,372,483,858,1929,30991,36.112,16.067
16.9,0.015,0.9,2034,215,369,481,891,1956,31456,35.303,16.083
16.9,0.015,0.9,2035,213,366,479,924,1983,31928,34.546,16.099
17.4,0.015,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.015,0.9,2026,239,381,492,621,1733,27923,44.996,16.116
17.4,0.015,0.9,2027,234,382,490,650,1756,28342,43.605,16.14
17.4,0.015,0.9,2028,229,382,489,680,1780,28767,42.324,16.164
17.4,0.015,0.9,2029,226,380,488,710,1804,29199,41.139,16.187
17.4,0.015,0.9,2030,223,378,487,740,1828,29637,40.041,16.21
17.4,0.015,0.9,2031,220,376,486,771,1853,30082,39.02,16.232
17.4,0.015,0.9,2032,218,374,484,802,1878,30533,38.069,16.254
17.4,0.015,0.9,2033,216,372,483,834,1904,30991,37.18,16.276
17.4,0.015,0.9,2034,215,369,481,865,1930,31456,36.348,16.297
17.4,0.015,0.9,2035,213,366,479,898,1957,31928,35.568,16.318
17.9,0.015,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.015,0.9,2026,239,381,492,603,1715,27923,46.289,16.279
17.9,0.015,0.9,2027,234,382,490,632,1738,28342,44.858,16.309
17.9,0.015,0.9,2028,229,382,489,661,1761,28767,43.54,16.338
17.9,0.015,0.9,2029,226,380,488,690,1784,29199,42.321,16.367
17.9,0.015,0.9,2030,223,378,487,719,1808,29637,41.192,16.395
17.9,0.015,0.9,2031,220,376,486,749,1832,30082,40.141,16.423
17.9,0.015,0.9,2032,218,374,484,780,1856,30533,39.162,16.45
17.9,0.015,0.9,2033,216,372,483,810,1881,30991,38.248,16.477
17.9,0.015,0.9,2034,215,369,481,841,1906,31456,37.392,16.503
17.9,0.015,0.9,2035,213,366,479,873,1932,31928,36.59,16.529
15.4,0.02,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.02,0.9,2026,239,381,492,710,1822,28060,39.518,15.4
15.4,0.02,0.9,2027,234,382,490,753,1859,28621,38.035,15.4
15.4,0.02,0.9,2028,229,382,489,796,1896,29193,36.692,15.4
15.4,0.02,0.9,2029,226,380,488,839,1934,29777,35.471,15.4
15.4,0.02,0.9,2030,223,378,487,884,1972,30373,34.355,15.4
15.4,0.02,0.9,2031,220,376,486,929,2012,30980,33.334,15.4
15.4,0.02,0.9,2032,218,374,484,976,2052,31600,32.394,15.4
15.4,0.02,0.9,2033,216,372,483,1022,2093,32232,31.526,15.4
15.4,0.02,0.9,2034,215,369,481,1070,2135,32877,30.724,15.4
15.4,0.02,0.9,2035,213,366,479,1119,2178,33535,29.979,15.4
15.9,0.02,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.02,0.9,2026,239,381,492,688,1800,28060,40.801,15.591
15.9,0.02,0.9,2027,234,382,490,729,1835,28621,39.269,15.599
15.9,0.02,0.9,2028,229,382,489,771,1871,29193,37.884,15.606
15.9,0.02,0.9,2029,226,380,488,813,1907,29777,36.623,15.613
15.9,0.02,0.9,2030,223,378,487,856,1944,30373,35.471,15.62
15.9,0.02,0.9,2031,220,376,486,900,1982,30980,34.416,15.627
15.9,0.02,0.9,2032,218,374,484,945,2021,31600,33.445,15.634
15.9,0.02,0.9,2033,216,372,483,990,2061,32232,32.55,15.64
15.9,0.02,0.9,2034,215,369,481,1036,2101,32877,31.721,15.647
15.9,0.02,0.9,2035,213,366,479,1083,2142,33535,30.953,15.653
16.4,0.02,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.02,0.9,2026,239,381,492,667,1779,28060,42.084,15.775
16.4,0.02,0.9,2027,234,382,490,707,1813,28621,40.504,15.79
16.4,0.02,0.9,2028,229,382,489,747,1847,29193,39.075,15.804
16.4,0.02,0.9,2029,226,380,488,788,1882,29777,37.774,15.819
16.4,0.02,0.9,2030,223,378,487,830,1918,30373,36.586,15.833
16.4,0.02,0.9,2031,220,376,486,873,1955,30980,35.499,15.846
16.4,0.02,0.9,2032,218,374,484,916,1992,31600,34.497,15.86
16.4,0.02,0.9,2033,216,372,483,960,2031,32232,33.574,15.873
16.4,0.02,0.9,2034,215,369,481,1005,2070,32877,32.719,15.886
16.4,0.02,0.9,2035,213,366,479,1050,2109,33535,31.926,15.898
16.9,0.02,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.02,0.9,2026,239,381,492,647,1759,28060,43.367,15.952
16.9,0.02,0.9,2027,234,382,490,686,1792,28621,41.739,15.974
16.9,0.02,0.9,2028,229,382,489,725,1825,29193,40.266,15.996
16.9,0.02,0.9,2029,226,380,488,765,1859,29777,38.926,16.017
16.9,0.02,0.9,2030,223,378,487,806,1894,30373,37.702,16.038
16.9,0.02,0.9,2031,220,376,486,847,1929,30980,36.581,16.058
16.9,0.02,0.9,2032,218,374,484,889,1965,31600,35.549,16.078
16.9,0.02,0.9,2033,216,372,483,932,2002,32232,34.597,16.098
16.9,0.02,0.9,2034,215,369,481,975,2040,32877,33.717,16.117
16.9,0.02,0.9,2035,213,366,479,1019,2078,33535,32.9,16.136
17.4,0.02,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.02,0.9,2026,239,381,492,628,1740,28060,44.65,16.122
17.4,0.02,0.9,2027,234,382,490,666,1772,28621,42.974,16.152
17.4,0.02,0.9,2028,229,382,489,704,1804,29193,41.458,16.181
17.4,0.02,0.9,2029,226,380,488,743,1837,29777,40.078,16.209
17.4,0.02,0.9,2030,223,378,487,782,1871,30373,38.817,16.237
17.4,0.02,0.9,2031,220,376,486,823,1905,30980,37.663,16.264
17.4,0.02,0.9,2032,218,374,484,863,1940,31600,36.601,16.29
17.4,0.02,0.9,2033,216,372,483,905,1975,32232,35.621,16.316
17.4,0.02,0.9,2034,215,369,481,947,2012,32877,34.714,16.341
17.4,0.02,0.9,2035,213,366,479,990,2049,33535,33.873,16.366
17.9,0.02,0.9,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.02,0.9,2026,239,381,492,611,1723,28060,45.933,16.286
17.9,0.02,0.9,2027,234,382,490,647,1753,28621,44.209,16.323
17.9,0.02,0.9,2028,229,382,489,684,1785,29193,42.649,16.359
17.9,0.02,0.9,2029,226,380,488,722,1816,29777,41.229,16.394
17.9,0.02,0.9,2030,223,378,487,761,1849,30373,39.933,16.429
17.9,0.02,0.9,2031,220,376,486,800,1882,30980,38.745,16.462
17.9,0.02,0.9,2032,218,374,484,839,1916,31600,37.652,16.495
17.9,0.02,0.9,2033,216,372,483,880,1950,32232,36.644,16.528
17.9,0.02,0.9,2034,215,369,481,921,1985,32877,35.712,16.559
17.9,0.02,0.9,2035,213,366,479,962,2021,33535,34.846,16.59
15.4,-0.01,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,-0.01,1,2026,244,382,493,650,1769,27235,41.874,15.4
15.4,-0.01,1,2027,242,384,492,633,1751,26963,42.613,15.4
15.4,-0.01,1,2028,241,385,492,615,1733,26693,43.388,15.4
15.4,-0.01,1,2029,241,385,492,598,1716,26426,44.2,15.4
15.4,-0.01,1,2030,241,386,492,581,1699,26162,45.05,15.4
15.4,-0.01,1,2031,240,386,492,564,1682,25900,45.945,15.4
15.4,-0.01,1,2032,240,386,492,547,1665,25641,46.884,15.4
15.4,-0.01,1,2033,240,386,492,530,1648,25385,47.871,15.4
15.4,-0.01,1,2034,240,386,491,514,1632,25131,48.914,15.4
15.4,-0.01,1,2035,241,386,491,497,1616,24880,50.012,15.4
15.9,-0.01,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,-0.01,1,2026,244,382,493,630,1748,27235,43.233,15.58
15.9,-0.01,1,2027,242,384,492,613,1731,26963,43.996,15.577
15.9,-0.01,1,2028,241,385,492,596,1714,26693,44.797,15.574
15.9,-0.01,1,2029,241,385,492,579,1697,26426,45.635,15.571
15.9,-0.01,1,2030,241,386,492,562,1681,26162,46.513,15.567
15.9,-0.01,1,2031,240,386,492,546,1664,25900,47.437,15.564
15.9,-0.01,1,2032,240,386,492,530,1648,25641,48.406,15.561
15.9,-0.01,1,2033,240,386,492,514,1632,25385,49.426,15.557
15.9,-0.01,1,2034,240,386,491,498,1616,25131,50.502,15.554
15.9,-0.01,1,2035,241,386,491,482,1600,24880,51.635,15.551
16.4,-0.01,1,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,-0.01,1,2026,244,382,493,611,1729,27235,44.593,15.753
16.4,-0.01,1,2027,242,384,492,594,1712,26963,45.38,15.747
16.4,-0.01,1,2028,241,385,492,578,1696,26693,46.206,15.741
16.4,-0.01,1,2029,241,385,492,561,1680,26426,47.07,15.734
16.4,-0.01,1,2030,241,386,492,545,1663,26162,47.975,15.728
16.4,-0.01,1,2031,240,386,492,529,1647,25900,48.928,15.721
16.4,-0.01,1,2032,240,386,492,514,1632,25641,49.929,15.715
16.4,-0.01,1,2033,240,386,492,498,1616,25385,50.98,15.708
16.4,-0.01,1,2034,240,386,491,482,1601,25131,52.09,15.701
16.4,-0.01,1,2035,241,386,491,467,1585,24880,53.259,15.695
16.9,-0.01,1,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,-0.01,1,2026,244,382,493,593,1711,27235,45.952,15.92
16.9,-0.01,1,2027,242,384,492,577,1695,26963,46.763,15.91
16.9,-0.01,1,2028,241,385,492,561,1679,26693,47.614,15.901
16.9,-0.01,1,2029,241,385,492,545,1663,26426,48.505,15.891
16.9,-0.01,1,2030,241,386,492,529,1647,26162,49.438,15.882
16.9,-0.01,1,2031,240,386,492,514,1632,25900,50.42,15.872
16.9,-0.01,1,2032,240,386,492,498,1616,25641,51.451,15.862
16.9,-0.01,1,2033,240,386,492,483,1601,25385,52.534,15.853
16.9,-0.01,1,2034,240,386,491,468,1586,25131,53.678,15.843
16.9,-0.01,1,2035,241,386,491,453,1571,24880,54.883,15.833
17.4,-0.01,1,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,-0.01,1,2026,244,382,493,576,1694,27235,47.312,16.08
17.4,-0.01,1,2027,242,384,492,560,1678,26963,48.147,16.067
17.4,-0.01,1,2028,241,385,492,544,1663,26693,49.023,16.055
17.4,-0.01,1,2029,241,385,492,529,1647,26426,49.94,16.042
17.4,-0.01,1,2030,241,386,492,514,1632,26162,50.901,16.03
17.4,-0.01,1,2031,240,386,492,499,1617,25900,51.912,16.017
17.4,-0.01,1,2032,240,386,492,484,1602,25641,52.973,16.004
17.4,-0.01,1,2033,240,386,492,469,1587,25385,54.088,15.991
17.4,-0.01,1,2034,240,386,491,455,1573,25131,55.266,15.978
17.4,-0.01,1,2035,241,386,491,440,1558,24880,56.507,15.965
17.9,-0.01,1,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,-0.01,1,2026,244,382,493,560,1678,27235,48.672,16.234
17.9,-0.01,1,2027,242,384,492,544,1662,26963,49.53,16.219
17.9,-0.01,1,2028,241,385,492,529,1647,26693,50.432,16.203
17.9,-0.01,1,2029,241,385,492,514,1632,26426,51.375,16.188
17.9,-0.01,1,2030,241,386,492,500,1618,26162,52.363,16.172
17.9,-0.01,1,2031,240,386,492,485,1603,25900,53.404,16.156
17.9,-0.01,1,2032,240,386,492,471,1589,25641,54.495,16.14
17.9,-0.01,1,2033,240,386,492,456,1574,25385,55.643,16.124
17.9,-0.01,1,2034,240,386,491,442,1560,25131,56.854,16.108
17.9,-0.01,1,2035,241,386,491,428,1546,24880,58.13,16.092
15.4,-0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,-0.005,1,2026,244,382,493,659,1777,27372,41.517,15.4
15.4,-0.005,1,2027,242,384,492,650,1769,27235,41.874,15.4
15.4,-0.005,1,2028,241,385,492,642,1760,27099,42.238,15.4
15.4,-0.005,1,2029,241,385,492,633,1751,26964,42.61,15.4
15.4,-0.005,1,2030,241,386,492,624,1742,26829,42.992,15.4
15.4,-0.005,1,2031,240,386,492,615,1733,26695,43.382,15.4
15.4,-0.005,1,2032,240,386,492,607,1725,26562,43.781,15.4
15.4,-0.005,1,2033,240,386,492,598,1716,26429,44.191,15.4
15.4,-0.005,1,2034,240,386,491,589,1708,26297,44.609,15.4
15.4,-0.005,1,2035,241,386,491,581,1699,26166,45.037,15.4
15.9,-0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,-0.005,1,2026,244,382,493,639,1757,27372,42.865,15.582
15.9,-0.005,1,2027,242,384,492,630,1748,27235,43.233,15.58
15.9,-0.005,1,2028,241,385,492,621,1740,27099,43.61,15.579
15.9,-0.005,1,2029,241,385,492,613,1731,26964,43.993,15.577
15.9,-0.005,1,2030,241,386,492,604,1723,26829,44.388,15.575
15.9,-0.005,1,2031,240,386,492,596,1714,26695,44.791,15.574
15.9,-0.005,1,2032,240,386,492,588,1706,26562,45.202,15.572
15.9,-0.005,1,2033,240,386,492,579,1697,26429,45.625,15.571
15.9,-0.005,1,2034,240,386,491,571,1689,26297,46.058,15.569
15.9,-0.005,1,2035,241,386,491,563,1681,26166,46.499,15.567
16.4,-0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,-0.005,1,2026,244,382,493,619,1737,27372,44.212,15.756
16.4,-0.005,1,2027,242,384,492,611,1729,27235,44.593,15.753
16.4,-0.005,1,2028,241,385,492,602,1721,27099,44.981,15.75
16.4,-0.005,1,2029,241,385,492,594,1712,26964,45.377,15.747
16.4,-0.005,1,2030,241,386,492,586,1704,26829,45.784,15.744
16.4,-0.005,1,2031,240,386,492,578,1696,26695,46.199,15.741
16.4,-0.005,1,2032,240,386,492,570,1688,26562,46.624,15.738
16.4,-0.005,1,2033,240,386,492,562,1680,26429,47.06,15.734
16.4,-0.005,1,2034,240,386,491,554,1672,26297,47.506,15.731
16.4,-0.005,1,2035,241,386,491,546,1664,26166,47.961,15.728
16.9,-0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,-0.005,1,2026,244,382,493,601,1719,27372,45.56,15.924
16.9,-0.005,1,2027,242,384,492,593,1711,27235,45.952,15.92
16.9,-0.005,1,2028,241,385,492,585,1703,27099,46.352,15.915
16.9,-0.005,1,2029,241,385,492,577,1695,26964,46.76,15.91
16.9,-0.005,1,2030,241,386,492,569,1687,26829,47.18,15.906
16.9,-0.005,1,2031,240,386,492,561,1679,26695,47.608,15.901
16.9,-0.005,1,2032,240,386,492,553,1671,26562,48.045,15.896
16.9,-0.005,1,2033,240,386,492,545,1663,26429,48.495,15.892
16.9,-0.005,1,2034,240,386,491,537,1655,26297,48.954,15.887
16.9,-0.005,1,2035,241,386,491,529,1648,26166,49.424,15.882
17.4,-0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,-0.005,1,2026,244,382,493,584,1702,27372,46.908,16.086
17.4,-0.005,1,2027,242,384,492,576,1694,27235,47.312,16.08
17.4,-0.005,1,2028,241,385,492,568,1686,27099,47.724,16.074
17.4,-0.005,1,2029,241,385,492,560,1678,26964,48.144,16.067
17.4,-0.005,1,2030,241,386,492,552,1670,26829,48.576,16.061
17.4,-0.005,1,2031,240,386,492,545,1663,26695,49.016,16.055
17.4,-0.005,1,2032,240,386,492,537,1655,26562,49.467,16.049
17.4,-0.005,1,2033,240,386,492,529,1647,26429,49.93,16.043
17.4,-0.005,1,2034,240,386,491,522,1640,26297,50.403,16.036
17.4,-0.005,1,2035,241,386,491,514,1632,26166,50.886,16.03
17.9,-0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,-0.005,1,2026,244,382,493,567,1685,27372,48.256,16.241
17.9,-0.005,1,2027,242,384,492,560,1678,27235,48.672,16.234
17.9,-0.005,1,2028,241,385,492,552,1670,27099,49.095,16.226
17.9,-0.005,1,2029,241,385,492,544,1663,26964,49.527,16.219
17.9,-0.005,1,2030,241,386,492,537,1655,26829,49.971,16.211
17.9,-0.005,1,2031,240,386,492,529,1648,26695,50.425,16.203
17.9,-0.005,1,2032,240,386,492,522,1640,26562,50.888,16.196
17.9,-0.005,1,2033,240,386,492,515,1633,26429,51.364,16.188
17.9,-0.005,1,2034,240,386,491,507,1625,26297,51.851,16.18
17.9,-0.005,1,2035,241,386,491,500,1618,26166,52.348,16.172
15.4,0,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0,1,2026,244,382,493,668,1786,27510,41.166,15.4
15.4,0,1,2027,242,384,492,668,1786,27510,41.166,15.4
15.4,0,1,2028,241,385,492,668,1786,27510,41.166,15.4
15.4,0,1,2029,241,385,492,668,1786,27510,41.166,15.4
15.4,0,1,2030,241,386,492,668,1786,27510,41.166,15.4
15.4,0,1,2031,240,386,492,668,1786,27510,41.166,15.4
15.4,0,1,2032,240,386,492,668,1786,27510,41.166,15.4
15.4,0,1,2033,240,386,492,668,1786,27510,41.166,15.4
15.4,0,1,2034,240,386,491,668,1786,27510,41.166,15.4
15.4,0,1,2035,241,386,491,668,1786,27510,41.166,15.4
15.9,0,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0,1,2026,244,382,493,647,1765,27510,42.503,15.583
15.9,0,1,2027,242,384,492,647,1765,27510,42.503,15.583
15.9,0,1,2028,241,385,492,647,1765,27510,42.503,15.583
15.9,0,1,2029,241,385,492,647,1765,27510,42.503,15.583
15.9,0,1,2030,241,386,492,647,1765,27510,42.503,15.583
15.9,0,1,2031,240,386,492,647,1765,27510,42.503,15.583
15.9,0,1,2032,240,386,492,647,1765,27510,42.503,15.583
15.9,0,1,2033,240,386,492,647,1765,27510,42.503,15.583
15.9,0,1,2034,240,386,491,647,1765,27510,42.503,15.583
15.9,0,1,2035,241,386,491,647,1765,27510,42.503,15.583
16.4,0,1,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0,1,2026,244,382,493,628,1746,27510,43.84,15.759
16.4,0,1,2027,242,384,492,628,1746,27510,43.84,15.759
16.4,0,1,2028,241,385,492,628,1746,27510,43.84,15.759
16.4,0,1,2029,241,385,492,628,1746,27510,43.84,15.759
16.4,0,1,2030,241,386,492,628,1746,27510,43.84,15.759
16.4,0,1,2031,240,386,492,628,1746,27510,43.84,15.759
16.4,0,1,2032,240,386,492,628,1746,27510,43.84,15.759
16.4,0,1,2033,240,386,492,628,1746,27510,43.84,15.759
16.4,0,1,2034,240,386,491,628,1746,27510,43.84,15.759
16.4,0,1,2035,241,386,491,628,1746,27510,43.84,15.759
16.9,0,1,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0,1,2026,244,382,493,609,1727,27510,45.176,15.929
16.9,0,1,2027,242,384,492,609,1727,27510,45.176,15.929
16.9,0,1,2028,241,385,492,609,1727,27510,45.176,15.929
16.9,0,1,2029,241,385,492,609,1727,27510,45.176,15.929
16.9,0,1,2030,241,386,492,609,1727,27510,45.176,15.929
16.9,0,1,2031,240,386,492,609,1727,27510,45.176,15.929
16.9,0,1,2032,240,386,492,609,1727,27510,45.176,15.929
16.9,0,1,2033,240,386,492,609,1727,27510,45.176,15.929
16.9,0,1,2034,240,386,491,609,1727,27510,45.176,15.929
16.9,0,1,2035,241,386,491,609,1727,27510,45.176,15.929
17.4,0,1,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0,1,2026,244,382,493,591,1710,27510,46.513,16.092
17.4,0,1,2027,242,384,492,591,1710,27510,46.513,16.092
17.4,0,1,2028,241,385,492,591,1710,27510,46.513,16.092
17.4,0,1,2029,241,385,492,591,1710,27510,46.513,16.092
17.4,0,1,2030,241,386,492,591,1710,27510,46.513,16.092
17.4,0,1,2031,240,386,492,591,1710,27510,46.513,16.092
17.4,0,1,2032,240,386,492,591,1710,27510,46.513,16.092
17.4,0,1,2033,240,386,492,591,1710,27510,46.513,16.092
17.4,0,1,2034,240,386,491,591,1710,27510,46.513,16.092
17.4,0,1,2035,241,386,491,591,1710,27510,46.513,16.092
17.9,0,1,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0,1,2026,244,382,493,575,1693,27510,47.849,16.249
17.9,0,1,2027,242,384,492,575,1693,27510,47.849,16.249
17.9,0,1,2028,241,385,492,575,1693,27510,47.849,16.249
17.9,0,1,2029,241,385,492,575,1693,27510,47.849,16.249
17.9,0,1,2030,241,386,492,575,1693,27510,47.849,16.249
17.9,0,1,2031,240,386,492,575,1693,27510,47.849,16.249
17.9,0,1,2032,240,386,492,575,1693,27510,47.849,16.249
17.9,0,1,2033,240,386,492,575,1693,27510,47.849,16.249
17.9,0,1,2034,240,386,491,575,1693,27510,47.849,16.249
17.9,0,1,2035,241,386,491,575,1693,27510,47.849,16.249
15.4,0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.005,1,2026,244,382,493,677,1795,27648,40.825,15.4
15.4,0.005,1,2027,242,384,492,686,1804,27786,40.493,15.4
15.4,0.005,1,2028,241,385,492,695,1813,27925,40.168,15.4
15.4,0.005,1,2029,241,385,492,704,1822,28065,39.848,15.4
15.4,0.005,1,2030,241,386,492,713,1831,28205,39.536,15.4
15.4,0.005,1,2031,240,386,492,723,1841,28346,39.231,15.4
15.4,0.005,1,2032,240,386,492,732,1850,28488,38.93,15.4
15.4,0.005,1,2033,240,386,492,741,1859,28630,38.637,15.4
15.4,0.005,1,2034,240,386,491,750,1868,28773,38.35,15.4
15.4,0.005,1,2035,241,386,491,760,1878,28917,38.067,15.4
15.9,0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.005,1,2026,244,382,493,656,1774,27648,42.151,15.585
15.9,0.005,1,2027,242,384,492,665,1783,27786,41.808,15.586
15.9,0.005,1,2028,241,385,492,673,1791,27925,41.472,15.588
15.9,0.005,1,2029,241,385,492,682,1800,28065,41.142,15.589
15.9,0.005,1,2030,241,386,492,691,1809,28205,40.82,15.591
15.9,0.005,1,2031,240,386,492,700,1818,28346,40.504,15.592
15.9,0.005,1,2032,240,386,492,709,1827,28488,40.194,15.594
15.9,0.005,1,2033,240,386,492,718,1836,28630,39.892,15.595
15.9,0.005,1,2034,240,386,491,727,1845,28773,39.595,15.597
15.9,0.005,1,2035,241,386,491,736,1854,28917,39.303,15.598
16.4,0.005,1,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.005,1,2026,244,382,493,636,1754,27648,43.476,15.763
16.4,0.005,1,2027,242,384,492,644,1762,27786,43.123,15.766
16.4,0.005,1,2028,241,385,492,653,1771,27925,42.776,15.769
16.4,0.005,1,2029,241,385,492,661,1779,28065,42.435,15.772
16.4,0.005,1,2030,241,386,492,670,1788,28205,42.104,15.775
16.4,0.005,1,2031,240,386,492,678,1797,28346,41.778,15.778
16.4,0.005,1,2032,240,386,492,687,1805,28488,41.458,15.781
16.4,0.005,1,2033,240,386,492,696,1814,28630,41.146,15.784
16.4,0.005,1,2034,240,386,491,705,1823,28773,40.84,15.787
16.4,0.005,1,2035,241,386,491,713,1831,28917,40.539,15.789
